index,name,score,dtm,text,app_name,text_length
14151,Irin Hsu,1 顆星,2024年1月31日,一直轉圈圈，不知道第幾次無法順利更新了,元大銀行 Yuanta Commercial Bank,19
30678,周欣鋒,4 顆星,2024年1月1日,我資料明明輸入都正確為什麼顯示資料錯誤,臺灣銀行-網路銀行隨身版,19
13766,ChaoLung Huang,1 顆星,2021年12月30日,更新完一直卡住，app沒有部門再管控嗎,兆豐銀行,19
7626,LiWen Chen,5 顆星,2022年4月5日,升級到安卓12後無法使用 指紋簡易登入,中國信託行動銀行 Home Bank,19
19348,RUEI-SONG FANG,5 顆星,2024年1月16日,在用過的銀行系統中，反應速度是最即時的,玉山行動銀行,19
11716,黃冠瑜,5 顆星,2023年2月13日,While (true){good😁},富邦行動銀行,19
19580,大叔時刻,2 顆星,2023年11月2日,10/31使用圖形密碼就一直轉圈登入中,玉山行動銀行,19
22407,Xinbang Lin,4 顆星,2021年4月25日,請問有辦法新增自動入帳通知 之類的嗎？,合作金庫銀行,19
30503,fan yi,5 顆星,2022年7月8日,請問app無法下載？該怎麼辦呢？謝謝。,樂天國際商業銀行,19
24459,藍海,1 顆星,2021年12月16日,為什麼一直在轉圈圈啊🙄🙄🙄🙄都好幾天了,台新銀行行動銀行,19
10382,Beatrice Chen,3 顆星,2023年7月15日,完全無法使用連原來的舊app也當在那裡,富邦行動銀行,19
1279,Jason Jason,2 顆星,2023年4月6日,出入帳怎麼都不通知了，連簡訊都沒有了。,國泰世華網路銀行CUBE,19
6815,陳善政,5 顆星,2022年7月26日,近期有感覺到改善許多，有進步值得獎勵。,中國信託行動銀行 Home Bank,19
1376,魏勝傑,5 顆星,2023年3月14日,補繳信用卡自動扣繳不足款超便利，讚啦！,國泰世華網路銀行CUBE,19
23138,zc j,5 顆星,2022年10月18日,有心了，凱基終於進入21世紀了！好感動,凱基銀行,19
16494,Jenny chou,1 顆星,2023年11月5日,一直停在永豐銀行四個字，完全不會進去！,永豐行動銀行,19
18525,jim ko,2 顆星,2023年3月16日,台幣支存明細要有支票號碼~~~不好對帳,華南銀行+,19
9953,黃建誌,5 顆星,2023年8月28日,界面很流暢，容易操作。 體驗起來還不錯,富邦行動銀行,19
18939,Chen Jiunn,1 顆星,2022年8月25日,手機無法用簡訊認證，華銀pay無法使用,華南銀行+,19
20044,ゔぃ,3 顆星,2023年6月20日,連個電子郵件都沒有🥲我要取消申請怎麼用,玉山行動銀行,19
4137,Carol Chuang,2 顆星,2022年1月3日,ATM轉帳只能用qrcode，很不方便,國泰世華網路銀行CUBE,19
13173,郭守軒,5 顆星,2021年11月15日,使用感受非常好 非常親切且速度令人滿意,富邦行動銀行,19
13885,明龍洪,1 顆星,2021年10月9日,真的很差勁，它行的app真的好用多了。,兆豐銀行,19
10927,Candace Chen,1 顆星,2023年7月14日,無法開啟，一直要更新，明明已經更新完了,富邦行動銀行,19
2860,laurence lai,5 顆星,2022年7月5日,客服服務授權與內部單位協調性和彈性均佳,國泰世華網路銀行CUBE,19
11765,廖巧穎,3 顆星,2023年1月25日,請問如何看活存扣除「幫你存」後的金額？,富邦行動銀行,19
31329,Liu Andy,2 顆星,2021年12月4日,有很大改善空間，給人一種很落後的感覺。,臺灣銀行-網路銀行隨身版,19
10375,Bor Rung Liao,5 顆星,2023年7月15日,軟體一直顯示要更新，卻無法更新不能登入,富邦行動銀行,19
17492,古奇鷹,2 顆星,2022年1月11日,老是要求更新！速率卡慢 太......,永豐行動銀行,19
25284,ta yun,1 顆星,2023年8月5日,已經允許相機的權限 仍然無法上傳證件照,Richart,19
14209,an chn,3 顆星,2023年10月7日,被手機防毒軟體提示為有木馬病毒風險程式,元大銀行 Yuanta Commercial Bank,19
18377,林佩芬,4 顆星,2023年9月1日,可以新增入帳通知嗎？別家銀行都會通知…,華南銀行+,19
24489,Jan Wen,1 顆星,2021年12月13日,今天已經12/13了，一樣不能使用啊！,台新銀行行動銀行,19
27522,林峻輝,1 顆星,2022年10月26日,明明網路很順 一直說資料 網路回傳錯誤,新光銀行,19
28473,蘇品源,5 顆星,2022年4月9日,統一發票中獎無法匯款，將來，樂天都可以,LINE Bank,19
5720,黃上德,5 顆星,2023年3月20日,項目細分清楚，選項容易點擊，好用實用。,中國信託行動銀行 Home Bank,19
18992,劉書廷,5 顆星,2022年8月7日,請問公司戶也可以使用「華南銀行+」嗎？,華南銀行+,19
13257,Undertaker Nam,1 顆星,2021年11月1日,為何毛病(APP)還是一直存在？很堵爛,富邦行動銀行,19
17947,吳愛華,5 顆星,2024年2月19日,謝謝您的用心服務，感受到使用非常方便～,華南銀行+,19
11157,王彥淳,1 顆星,2023年7月14日,沒有更新選項一直叫我更新 是要更新個屁,富邦行動銀行,19
17151,蕭麗敏,5 顆星,2023年1月3日,永豐app介面簡單明瞭，臨櫃服務也很棒,永豐行動銀行,19
1775,黃小瑋,4 顆星,2022年12月27日,切換優惠活動用，邀請碼CZBJGE25,國泰世華網路銀行CUBE,19
21603,Duck Hugh,5 顆星,2021年10月22日,打不開會閃退！刪除資料重新驗證已正常。,玉山行動銀行,19
16169,Lien Fang Tai,1 顆星,2021年9月11日,更新後不能使用，app只會重複叫你更新,第一銀行 第e行動,19
5550,許瀚中,1 顆星,2023年5月2日,我急著要看帳戶，結果卡個得先更新是怎樣,中國信託行動銀行 Home Bank,19
2974,耿文玲,4 顆星,2022年6月9日,優惠很多但内容有點複雜不知如何有效利用,國泰世華網路銀行CUBE,19
5795,リーズシャルテアティスマータ,1 顆星,2023年2月28日,更新之後單日轉帳餘額變少 什麼智障額度,中國信託行動銀行 Home Bank,19
20562,alice kuo,2 顆星,2022年9月12日,卡卡的，而且app 也多，手機滑不太動,玉山行動銀行,19
19667,陳壬易,1 顆星,2023年10月14日,無法登入出現0719A02錯誤訊息~~,玉山行動銀行,19
540,高凱筠,1 顆星,2023年11月28日,更新完變了樣 字都錯亂重疊 到底...,國泰世華網路銀行CUBE,19
27693,wenmin shih,2 顆星,2022年7月25日,更新後，指紋辨識登入的功能會被自動關掉,新光銀行,19
26299,郭億明,1 顆星,2022年2月5日,一直更新也沒比較好用，是一直更新幹嘛？,Richart,19
6103,趙阿威,5 顆星,2022年12月11日,方便，但少了7-11點數抽獎有小可惜。,中國信託行動銀行 Home Bank,19
24445,andrew3331042,1 顆星,2021年12月21日,EBF00142 資料讀取中請稍後再試,台新銀行行動銀行,19
21843,Miao,5 顆星,2023年9月11日,現在很多銀行都有轉帳優惠，獨貴銀行沒有,合作金庫銀行,19
11009,潘俊成,1 顆星,2023年7月14日,App 顯示憑証要更新 但商店無法更新,富邦行動銀行,19
5955,羅筱薇,5 顆星,2023年1月15日,收款、匯款、繳費都很方便，介面簡單易懂,中國信託行動銀行 Home Bank,19
10370,鄧文心,1 顆星,2023年7月15日,大陸無法用google來更新，服務太爛,富邦行動銀行,19
23236,孫菘延,1 顆星,2023年12月25日,一直登不進去 明明輸入對了，卻登不進去,台新銀行行動銀行,19
21057,倪金 雄,3 顆星,2022年4月1日,請問為什麼無法安裝下載玉山行動app?,玉山行動銀行,19
20942,林瑤辰,1 顆星,2022年4月18日,下載一整晚還沒完成，請問到底如何處理？,玉山行動銀行,19
