index,name,score,dtm,text,app_name,text_length
29329,林依然,1 顆星,2023年9月8日,9.9購物節凌晨維護，真的優秀,將來銀行 NEXT BANK,15
11771,ゆきな-VV,1 顆星,2023年1月17日,登錄成功後還是停留在登入中畫面,富邦行動銀行,15
8267,曉梵老師,2 顆星,2022年3月12日,一直要更新，又無法更新，很麻煩,中國信託行動銀行 Home Bank,15
6657,柯旭東,5 顆星,2022年8月26日,介面可愛且人性化，操作好上手~,中國信託行動銀行 Home Bank,15
18380,詹昌旌,1 顆星,2023年8月28日,要嘛登不進去 要嘛登進去跑不動,華南銀行+,15
16149,黃凱盛,3 顆星,2021年9月11日,更新有問題 更新完 還是登不進,第一銀行 第e行動,15
9604,張穎和,1 顆星,2023年11月27日,我下載完甚至連都連不進去...,富邦行動銀行,15
12197,Wan-Ling liou (Ling),1 顆星,2022年7月21日,說憑證過期，但一直無法更新成功,富邦行動銀行,15
14628,賴奕志,1 顆星,2022年8月8日,都無法登入點開app都直接閃退,元大銀行 Yuanta Commercial Bank,15
7336,ZONKA,1 顆星,2022年5月1日,改版後超級難用 找個轉帳找半天,中國信託行動銀行 Home Bank,15
10391,吳武松,4 顆星,2023年7月15日,按進去一直叫我更新真的很不了捏,富邦行動銀行,15
29500,Lee Gold,3 顆星,2023年1月10日,取消ATM轉帳免手續費，傷心。,將來銀行 NEXT BANK,15
7658,黃榕榕,1 顆星,2022年4月2日,現在中信是維修嗎？為何無法使用,中國信託行動銀行 Home Bank,15
8904,Noto Gappy,2 顆星,2022年1月15日,今天更新一直轉圈圈，我非常奧腦,中國信託行動銀行 Home Bank,15
22936,犽徹,2 顆星,2022年11月12日,更新之後登入都要很久，麻煩改善,凱基銀行,15
22924,Ying Yu,5 顆星,2022年11月16日,這才是銀行該有的介面，100分,凱基銀行,15
10744,Jocelyn,1 顆星,2023年7月15日,無法開啟更新憑證，一直跳回商店,富邦行動銀行,15
26159,王玲靖,5 顆星,2022年3月22日,能線上換匯，操作簡單，很便利。,Richart,15
23357,簡律華,2 顆星,2023年6月29日,今天要更新轉了一個下午還在轉。,台新銀行行動銀行,15
19412,vianna vian,5 顆星,2023年12月18日,很方便！安全性高，讓人很放心！,玉山行動銀行,15
17937,Kelly Lee,1 顆星,2024年2月24日,基本的日期存款明細藏起來。。。,華南銀行+,15
6527,陳宏昌,1 顆星,2022年9月19日,更新到底要多久？整個當機是怎樣,中國信託行動銀行 Home Bank,15
11325,施柔羽,1 顆星,2023年6月19日,一直登出一直登入不能看交易明細,富邦行動銀行,15
15798,明秋黃,1 顆星,2022年1月11日,一直無法更新及登入，有夠超級爛,第一銀行 第e行動,15
11128,ian Chang,3 顆星,2023年7月14日,無法更新到最新版本，且無法開啟,富邦行動銀行,15
10939,Ann Chou,1 顆星,2023年7月14日,一直重複通知更新程式，無法使用,富邦行動銀行,15
8044,ting Ting,2 顆星,2022年3月15日,強制更新卻不能更新，一動也不動,中國信託行動銀行 Home Bank,15
10425,饒育丞,1 顆星,2023年7月15日,不能登入了？為何一直要我更新？,富邦行動銀行,15
29749,李宗翰,5 顆星,2022年7月13日,都7個工作天了 審核也太慢了吧,將來銀行 NEXT BANK,15
23844,韋鈞曾,1 顆星,2022年4月21日,為何放了一整天還在轉圈，搞什麼,台新銀行行動銀行,15
13978,MINN LIN,1 顆星,2021年8月18日,經常性錯誤與使用者介面設計不良,兆豐銀行,15
29139,jenny Tsai,5 顆星,2022年2月23日,好方便喔！謝謝，下雨天不用出門,DBS digibank TW 星展行動銀行,15
18280,cilia Ce,1 顆星,2023年12月28日,12／26更新後完全無法登入耶,華南銀行+,15
23784,姜姜,3 顆星,2022年6月25日,最近系統無回應頻次增加，請解決,台新銀行行動銀行,15
5232,許閎鈞,3 顆星,2023年7月26日,通知的App圖示依然未正確顯示,中國信託行動銀行 Home Bank,15
