index,name,score,dtm,text,app_name,text_length
12107,Huh-pyng Chu,5 顆星,2022年8月10日,簡單易操作,富邦行動銀行,5
12097,鄭大哥,5 顆星,2022年8月12日,方便又好用,富邦行動銀行,5
26075,黃淑莉,5 顆星,2022年4月6日,快速 便利,Richart,5
23151,魚哥,1 顆星,2022年10月17日,一直轉圈圈,凱基銀行,5
19702,謝玲,5 顆星,2023年10月6日,方便又快速,玉山行動銀行,5
9530,吳佩穎,4 顆星,2023年12月11日,介面蠻直覺,富邦行動銀行,5
16252,王朝欽,5 顆星,2024年3月14日,很方便快速,永豐行動銀行,5
11441,謝博全G,5 顆星,2023年5月13日,Good~,富邦行動銀行,5
13391,徐福德,5 顆星,2023年8月5日,"不錯,👍😃",兆豐銀行,5
9885,張明鳳,5 顆星,2023年9月14日,介面好使用,富邦行動銀行,5
15479,黃新峰,5 顆星,2022年8月31日,使用便利。,第一銀行 第e行動,5
12776,楊璦禎,4 顆星,2022年3月2日,方便，好用,富邦行動銀行,5
29184,卓英杰,5 顆星,2021年11月26日,好用，方便,DBS digibank TW 星展行動銀行,5
14691,"Laplace, transform皇芯 “普拉”",1 顆星,2022年7月15日,完全進不去,元大銀行 Yuanta Commercial Bank,5
31402,蕭敏儒,2 顆星,2021年10月10日,無法轉帳欸,臺灣銀行-網路銀行隨身版,5
19003,TONY S--,5 顆星,2022年8月5日,迅速好詠用,華南銀行+,5
873,Lisa育,5 顆星,2023年8月10日,服務真的快,國泰世華網路銀行CUBE,5
8791,Chin Yuan,5 顆星,2022年2月4日,操作人性化,中國信託行動銀行 Home Bank,5
12440,林國順,4 顆星,2022年5月26日,操作順手!,富邦行動銀行,5
30063,Sally Wu,5 顆星,2022年3月29日,畫面簡潔👍,將來銀行 NEXT BANK,5
12423,Elaine Pan,5 顆星,2022年5月30日,簡單好操作,富邦行動銀行,5
5591,郭燕華,5 顆星,2023年4月22日,很好就對了,中國信託行動銀行 Home Bank,5
17157,林慧綺,5 顆星,2023年1月3日,方便，快速,永豐行動銀行,5
8359,YuChing Chang,5 顆星,2022年3月12日,問題已解決,中國信託行動銀行 Home Bank,5
12208,徐明怡,5 顆星,2022年7月18日,很好，謝謝,富邦行動銀行,5
3653,彥慧,5 顆星,2022年3月3日,方便好用♥,國泰世華網路銀行CUBE,5
21102,伍佰年,5 顆星,2022年3月30日,Good!,玉山行動銀行,5
19845,潘珮慈,5 顆星,2023年8月14日,簡單 好用,玉山行動銀行,5
1025,丁美華,5 顆星,2023年6月17日,很順暢方便,國泰世華網路銀行CUBE,5
13942,寶貝,1 顆星,2021年9月17日,還是不太懂,兆豐銀行,5
3669,Akihiro Tsai,5 顆星,2022年3月1日,進步許多！,國泰世華網路銀行CUBE,5
16658,多鈞,4 顆星,2023年8月3日,有點麻煩！,永豐行動銀行,5
23535,Tien M,1 顆星,2023年1月15日,一直打不開,台新銀行行動銀行,5
16170,李文進,1 顆星,2021年9月10日,沒辦法更新,第一銀行 第e行動,5
4526,曾淑娟,5 顆星,2024年2月1日,簡單和方便,中國信託行動銀行 Home Bank,5
14702,Kevin Hsu,1 顆星,2022年7月12日,app掛了,元大銀行 Yuanta Commercial Bank,5
5613,陳美慧,5 顆星,2023年4月18日,👍👍👍👍👍,中國信託行動銀行 Home Bank,5
