index,name,score,dtm,text,app_name,text_length
16568,黃啟洋,5 顆星,2023年9月27日,好,永豐行動銀行,1
16651,洪麗雪,5 顆星,2023年8月7日,讚,永豐行動銀行,1
5674,Simon Liao,5 顆星,2023年4月5日,讚,中國信託行動銀行 Home Bank,1
18019,動點創意廣告林慶南,5 顆星,2024年1月25日,讚,華南銀行+,1
24679,義雄,5 顆星,2024年2月4日,棒,Richart,1
24267,張名琥,5 顆星,2022年1月12日,讚,台新銀行行動銀行,1
2436,cheng dennis,5 顆星,2022年9月13日,讚,國泰世華網路銀行CUBE,1
3719,G G蘇宏彰,5 顆星,2022年2月23日,讚,國泰世華網路銀行CUBE,1
29305,陳中和,5 顆星,2023年11月2日,讚,將來銀行 NEXT BANK,1
9116,黃昭榮,5 顆星,2022年1月5日,讚,中國信託行動銀行 Home Bank,1
2236,robert Lin,5 顆星,2022年10月18日,讚,國泰世華網路銀行CUBE,1
16618,陳美玲,5 顆星,2023年8月28日,讚,永豐行動銀行,1
12497,win win,5 顆星,2022年5月5日,讚,富邦行動銀行,1
27047,許淑貞,5 顆星,2023年11月25日,好,新光銀行,1
5059,許十媛,5 顆星,2023年9月8日,讚,中國信託行動銀行 Home Bank,1
11814,Fan軒洋,4 顆星,2023年1月2日,讚,富邦行動銀行,1
17669,莊銘清,5 顆星,2021年10月16日,👍,永豐行動銀行,1
29185,謝堡不,5 顆星,2021年11月25日,讚,DBS digibank TW 星展行動銀行,1
26383,邱冠希,5 顆星,2022年1月6日,讚,Richart,1
5599,Yan Y,5 顆星,2023年4月20日,讚,中國信託行動銀行 Home Bank,1
1589,詹大仁,5 顆星,2023年1月30日,讚,國泰世華網路銀行CUBE,1
13503,孫韶淮,5 顆星,2022年11月28日,好,兆豐銀行,1
22060,葛羅斯,5 顆星,2022年8月2日,讚,合作金庫銀行,1
4797,Neil Tzeng,5 顆星,2023年11月16日,棒,中國信託行動銀行 Home Bank,1
17878,楊文嘉,5 顆星,2024年3月18日,讚,華南銀行+,1
22586,陳大興,5 顆星,2020年9月3日,好,合作金庫銀行,1
29110,Himura37 Lee,5 顆星,2022年2月26日,👍,DBS digibank TW 星展行動銀行,1
12235,chiou peter,5 顆星,2022年7月15日,讚,富邦行動銀行,1
10013,游冠綸,5 顆星,2023年8月12日,讚,富邦行動銀行,1
9678,順吉,5 顆星,2023年11月8日,讚,富邦行動銀行,1
20700,馬少,5 顆星,2022年8月9日,讚,玉山行動銀行,1
21500,阿嬤比你行,5 顆星,2021年11月17日,讚,玉山行動銀行,1
6712,李政瑾,5 顆星,2022年8月16日,讚,中國信託行動銀行 Home Bank,1
22341,鄭錦江,5 顆星,2021年7月23日,讚,合作金庫銀行,1
26775,HO,5 顆星,2023年11月26日,讚,新光銀行,1
2971,王星翰,5 顆星,2022年6月9日,讚,國泰世華網路銀行CUBE,1
13085,廖永輝,5 顆星,2021年12月6日,讚,富邦行動銀行,1
31388,林華田,5 顆星,2021年10月15日,好,臺灣銀行-網路銀行隨身版,1
5953,林明智,5 顆星,2023年1月16日,讚,中國信託行動銀行 Home Bank,1
30155,李景德,5 顆星,2023年12月22日,讚,樂天國際商業銀行,1
22472,賴慧青,5 顆星,2021年1月31日,好,合作金庫銀行,1
5266,劍峰天,5 顆星,2023年7月18日,讚,中國信託行動銀行 Home Bank,1
23295,瀅竹馬,5 顆星,2023年9月8日,讚,台新銀行行動銀行,1
17662,段杏青,5 顆星,2021年10月25日,好,永豐行動銀行,1
6063,bryant kuo,5 顆星,2022年12月21日,讚,中國信託行動銀行 Home Bank,1
8553,聖城麥嘉,5 顆星,2022年3月12日,好,中國信託行動銀行 Home Bank,1
3166,賴信智,5 顆星,2022年4月28日,讚,國泰世華網路銀行CUBE,1
16712,謝尚辰,5 顆星,2023年7月6日,讚,永豐行動銀行,1
29205,賴志誠,5 顆星,2021年7月2日,棒,DBS digibank TW 星展行動銀行,1
8772,羅世昌,5 顆星,2022年2月7日,讚,中國信託行動銀行 Home Bank,1
7094,何有智,5 顆星,2022年6月13日,讚,中國信託行動銀行 Home Bank,1
13733,張國治,5 顆星,2022年1月6日,好,兆豐銀行,1
23967,蔣沁洧,5 顆星,2022年3月31日,好,台新銀行行動銀行,1
26964,Joe wen,5 顆星,2023年11月25日,讚,新光銀行,1
15177,小鱷魚,4 顆星,2021年10月1日,好,元大銀行 Yuanta Commercial Bank,1
30553,蔣智迪,4 顆星,2022年4月15日,讚,樂天國際商業銀行,1
26967,洗米,5 顆星,2023年11月25日,😊,新光銀行,1
19912,陳柏宏,5 顆星,2023年8月1日,好,玉山行動銀行,1
31204,LIJUNG LIAO,5 顆星,2022年5月20日,讚,臺灣銀行-網路銀行隨身版,1
4461,鄭文利,5 顆星,2024年2月17日,讚,中國信託行動銀行 Home Bank,1
27134,白雪公主,5 顆星,2023年11月24日,棒,新光銀行,1
1067,蕭鈺泓,5 顆星,2023年6月2日,棒,國泰世華網路銀行CUBE,1
3213,Thomas Lin,5 顆星,2022年4月21日,👍,國泰世華網路銀行CUBE,1
20121,薛淑蓉,5 顆星,2023年6月5日,讚,玉山行動銀行,1
8833,J Yu,5 顆星,2022年1月27日,讚,中國信託行動銀行 Home Bank,1
17276,Su在江湖裡!,1 顆星,2022年7月24日,好,永豐行動銀行,1
3633,Lin Grace,3 顆星,2022年3月5日,好,國泰世華網路銀行CUBE,1
28686,鄭媚娟,5 顆星,2021年12月20日,好,LINE Bank,1
16415,王靜,5 顆星,2023年12月10日,好,永豐行動銀行,1
17794,黃麗淑,5 顆星,2021年6月8日,棒,永豐行動銀行,1
26960,Amy Shih,5 顆星,2023年11月25日,好,新光銀行,1
3713,田玉玲,5 顆星,2022年2月23日,好,國泰世華網路銀行CUBE,1
824,陳西利,5 顆星,2023年8月21日,讚,國泰世華網路銀行CUBE,1
18208,Google 使用者,5 顆星,2024年1月1日,好,華南銀行+,1
18062,尉倫晁（佳東台灣正宗高山茶）,5 顆星,2024年1月15日,讚,華南銀行+,1
17311,許吉慶,5 顆星,2022年7月18日,讚,永豐行動銀行,1
22160,ng ki,5 顆星,2022年4月15日,讚,合作金庫銀行,1
30592,王映驊,5 顆星,2022年1月14日,好,樂天國際商業銀行,1
4647,許金水,4 顆星,2023年12月28日,好,中國信託行動銀行 Home Bank,1
3945,林榮華,4 顆星,2022年1月21日,讚,國泰世華網路銀行CUBE,1
22129,蔡明山,5 顆星,2022年4月22日,讚,合作金庫銀行,1
4584,陳小宜,5 顆星,2024年1月17日,讚,中國信託行動銀行 Home Bank,1
28034,陳中和,5 顆星,2023年7月24日,讚,LINE Bank,1
7290,yi xin,5 顆星,2022年5月9日,👍,中國信託行動銀行 Home Bank,1
15928,黃三三,5 顆星,2021年12月29日,讚,第一銀行 第e行動,1
8525,k en tasi,3 顆星,2022年3月12日,好,中國信託行動銀行 Home Bank,1
6810,林祺山,5 顆星,2022年7月28日,讚,中國信託行動銀行 Home Bank,1
17657,楊美滿,4 顆星,2021年10月31日,讚,永豐行動銀行,1
8372,糖糖,5 顆星,2022年3月12日,讚,中國信託行動銀行 Home Bank,1
11609,楊家,5 顆星,2023年4月2日,棒,富邦行動銀行,1
2280,陳勝郎,5 顆星,2022年10月8日,棒,國泰世華網路銀行CUBE,1
17689,楊弘軒,5 顆星,2021年9月10日,讚,永豐行動銀行,1
19303,hue Wang,5 顆星,2024年2月1日,好,玉山行動銀行,1
12615,陳全廣,5 顆星,2022年4月8日,讚,富邦行動銀行,1
13213,alex chen,5 顆星,2021年11月7日,😀,富邦行動銀行,1
3005,ㄏㄏㄏ,5 顆星,2022年6月5日,讚,國泰世華網路銀行CUBE,1
29219,Jane Ezo,5 顆星,2021年2月25日,讚,DBS digibank TW 星展行動銀行,1
6785,蔡佩儒,5 顆星,2022年8月1日,讚,中國信託行動銀行 Home Bank,1
27474,吳思慧,5 顆星,2022年12月26日,好,新光銀行,1
8701,邱煒傑,5 顆星,2022年2月25日,好,中國信託行動銀行 Home Bank,1
1544,張慈慎,4 顆星,2023年2月5日,讚,國泰世華網路銀行CUBE,1
23562,楊竣凱,5 顆星,2022年12月1日,好,台新銀行行動銀行,1
8766,甄杰,5 顆星,2022年2月9日,好,中國信託行動銀行 Home Bank,1
27789,何全盛,5 顆星,2022年3月1日,好,新光銀行,1
4258,翔祐工程設計製圖社,5 顆星,2021年12月19日,讚,國泰世華網路銀行CUBE,1
12591,施麗蘭,5 顆星,2022年4月12日,好,富邦行動銀行,1
1783,Vivian Chiang,5 顆星,2022年12月25日,讚,國泰世華網路銀行CUBE,1
4320,Tomo,5 顆星,2024年3月31日,👍,中國信託行動銀行 Home Bank,1
17988,設計人生活事件薄,5 顆星,2024年2月4日,好,華南銀行+,1
9136,鄭舜仁,5 顆星,2021年12月30日,好,中國信託行動銀行 Home Bank,1
5125,陳真,5 顆星,2023年8月24日,讚,中國信託行動銀行 Home Bank,1
8324,許鍵宏,5 顆星,2022年3月12日,棒,中國信託行動銀行 Home Bank,1
7536,huiling weng (香蜜),4 顆星,2022年4月11日,讚,中國信託行動銀行 Home Bank,1
17888,Pan Pan,5 顆星,2024年3月14日,好,華南銀行+,1
6375,陳瀅淳,5 顆星,2022年10月15日,讚,中國信託行動銀行 Home Bank,1
558,張昊軒,5 顆星,2023年11月22日,讚,國泰世華網路銀行CUBE,1
6922,YU-CHENG CHANG,4 顆星,2022年7月5日,好,中國信託行動銀行 Home Bank,1
18142,cl4gj4 cl4,1 顆星,2024年1月5日,爛,華南銀行+,1
13024,Mike Hsu,5 顆星,2021年12月30日,讚,富邦行動銀行,1
26990,jim chen,5 顆星,2023年11月25日,讚,新光銀行,1
4428,張詠晴,5 顆星,2024年2月27日,好,中國信託行動銀行 Home Bank,1
19526,ditu Show,5 顆星,2023年11月15日,👍,玉山行動銀行,1
28807,"W, spider_辰 (阿仁)",5 顆星,2023年12月24日,讚,DBS digibank TW 星展行動銀行,1
23117,張聰君,5 顆星,2022年10月20日,好,凱基銀行,1
16578,亞擺Yapay,5 顆星,2023年9月19日,讚,永豐行動銀行,1
21529,小鄧哥,4 顆星,2021年11月8日,讚,玉山行動銀行,1
21674,李姿儀,5 顆星,2021年10月9日,好,玉山行動銀行,1
3707,吳芯儀,5 顆星,2022年2月24日,😍,國泰世華網路銀行CUBE,1
753,黄宗漢,1 顆星,2023年9月14日,爛,國泰世華網路銀行CUBE,1
29203,Dhj Tf,5 顆星,2021年7月17日,好,DBS digibank TW 星展行動銀行,1
6987,水無月蘭綺,5 顆星,2022年6月24日,讚,中國信託行動銀行 Home Bank,1
11309,吳靜慧,5 顆星,2023年6月28日,讚,富邦行動銀行,1
2933,謝育軒,5 顆星,2022年6月18日,讚,國泰世華網路銀行CUBE,1
2989,呂彩緁,5 顆星,2022年6月7日,好,國泰世華網路銀行CUBE,1
15931,林文豪,5 顆星,2021年12月29日,讚,第一銀行 第e行動,1
6136,李榮忠,5 顆星,2022年12月5日,棒,中國信託行動銀行 Home Bank,1
8443,許綺恩,5 顆星,2022年3月12日,讚,中國信託行動銀行 Home Bank,1
15695,郭奕宏,5 顆星,2022年3月5日,好,第一銀行 第e行動,1
28437,阮美幸,5 顆星,2022年5月7日,好,LINE Bank,1
12340,吳智珺,5 顆星,2022年6月22日,棒,富邦行動銀行,1
6493,孫琬淋,5 顆星,2022年9月25日,讚,中國信託行動銀行 Home Bank,1
1373,廖靜婕,5 顆星,2023年3月14日,讚,國泰世華網路銀行CUBE,1
26059,陳國勝,5 顆星,2022年4月14日,好,Richart,1
2678,c.s Lee,4 顆星,2022年7月29日,讚,國泰世華網路銀行CUBE,1
9426,吳昭寬,4 顆星,2024年1月18日,讚,富邦行動銀行,1
16154,謝宗亮,5 顆星,2021年9月11日,好,第一銀行 第e行動,1
12567,吳頌恩,5 顆星,2022年4月20日,讚,富邦行動銀行,1
580,Jane Lie,5 顆星,2023年11月17日,讚,國泰世華網路銀行CUBE,1
17867,王照憲,5 顆星,2024年3月23日,讚,華南銀行+,1
4815,陳邦立,5 顆星,2023年11月13日,讚,中國信託行動銀行 Home Bank,1
15449,徐立傑,5 顆星,2022年9月6日,好,第一銀行 第e行動,1
1073,劉美花,1 顆星,2023年5月31日,爛,國泰世華網路銀行CUBE,1
24032,江建豪,5 顆星,2022年2月16日,讚,台新銀行行動銀行,1
11842,建邦,5 顆星,2022年12月15日,好,富邦行動銀行,1
20030,彭月英,5 顆星,2023年6月24日,讚,玉山行動銀行,1
19487,蔡永裕,5 顆星,2023年11月23日,好,玉山行動銀行,1
15654,于栩臻,5 顆星,2022年3月30日,好,第一銀行 第e行動,1
12010,謝明輝,5 顆星,2022年9月14日,好,富邦行動銀行,1
3927,Mr陳,5 顆星,2022年1月22日,讚,國泰世華網路銀行CUBE,1
9487,陳世澤,5 顆星,2024年1月1日,好,富邦行動銀行,1
17542,鍾世海,5 顆星,2021年11月27日,好,永豐行動銀行,1
26809,劉佳芸,5 顆星,2023年11月26日,棒,新光銀行,1
18110,李佩燁,5 顆星,2024年1月9日,讚,華南銀行+,1
11946,張萬萍,5 顆星,2022年10月26日,讚,富邦行動銀行,1
16737,F U,5 顆星,2023年6月30日,讚,永豐行動銀行,1
5818,李游嵐,5 顆星,2023年2月23日,讚,中國信託行動銀行 Home Bank,1
4648,chiang dr,5 顆星,2023年12月28日,讚,中國信託行動銀行 Home Bank,1
7989,林美伶,5 顆星,2022年3月17日,讚,中國信託行動銀行 Home Bank,1
9242,抖抖哥,5 顆星,2024年3月22日,好,富邦行動銀行,1
18082,agosta lin,5 顆星,2024年1月11日,好,華南銀行+,1
29667,謝定達,5 顆星,2022年9月23日,好,將來銀行 NEXT BANK,1
12800,莊耀茗,5 顆星,2022年2月28日,讚,富邦行動銀行,1
4354,張正德,5 顆星,2024年3月18日,好,中國信託行動銀行 Home Bank,1
19506,William Wang,5 顆星,2023年11月18日,讚,玉山行動銀行,1
29221,張清澐,5 顆星,2021年2月20日,讚,DBS digibank TW 星展行動銀行,1
2057,曾素美,1 顆星,2022年11月28日,讚,國泰世華網路銀行CUBE,1
27052,Andy Yang,5 顆星,2023年11月25日,讚,新光銀行,1
27074,沈朝泉,5 顆星,2023年11月25日,棒,新光銀行,1
19417,v on,5 顆星,2023年12月16日,好,玉山行動銀行,1
19570,Andy Wu,5 顆星,2023年11月4日,讚,玉山行動銀行,1
12195,神無月,2 顆星,2022年7月21日,爛,富邦行動銀行,1
1119,王竣昭,5 顆星,2023年5月22日,讚,國泰世華網路銀行CUBE,1
26980,Walter Van,5 顆星,2023年11月25日,好,新光銀行,1
19715,劉敏祥,5 顆星,2023年10月5日,好,玉山行動銀行,1
4210,趙佳宏,5 顆星,2021年12月23日,👍,國泰世華網路銀行CUBE,1
4663,王阿清,5 顆星,2023年12月24日,讚,中國信託行動銀行 Home Bank,1
15611,大熊吳,1 顆星,2022年5月19日,爛,第一銀行 第e行動,1
22675,陳婷婷安心迷路,5 顆星,2020年6月8日,👍,合作金庫銀行,1
15502,劉明輝,5 顆星,2022年8月15日,讚,第一銀行 第e行動,1
4608,David David,5 顆星,2024年1月10日,讚,中國信託行動銀行 Home Bank,1
9140,謝kevin,5 顆星,2021年12月30日,讚,中國信託行動銀行 Home Bank,1
26796,陳亭亭,5 顆星,2023年11月26日,讚,新光銀行,1
16278,黃瓊葦,5 顆星,2024年3月3日,讚,永豐行動銀行,1
15282,保力達,5 顆星,2023年8月18日,讚,第一銀行 第e行動,1
3792,何秋女,5 顆星,2022年2月11日,讚,國泰世華網路銀行CUBE,1
12743,CHENㄚ榮,5 顆星,2022年3月4日,好,富邦行動銀行,1
6708,路過的假面騎士,5 顆星,2022年8月17日,讚,中國信託行動銀行 Home Bank,1
4475,吳建德,5 顆星,2024年2月14日,好,中國信託行動銀行 Home Bank,1
2811,張瑋,5 顆星,2022年7月12日,棒,國泰世華網路銀行CUBE,1
7469,陳中和,5 顆星,2022年4月18日,讚,中國信託行動銀行 Home Bank,1
27107,Una Wu,5 顆星,2023年11月24日,好,新光銀行,1
4129,王琇玲,5 顆星,2022年1月4日,讚,國泰世華網路銀行CUBE,1
7418,蔡沅展,5 顆星,2022年4月24日,棒,中國信託行動銀行 Home Bank,1
7529,曾羿瑄,5 顆星,2022年4月12日,讚,中國信託行動銀行 Home Bank,1
26842,Joshua Liu,5 顆星,2023年11月26日,好,新光銀行,1
26246,饒家豪,5 顆星,2022年2月24日,讚,Richart,1
28229,葉暗舞,5 顆星,2022年10月15日,好,LINE Bank,1
14984,陳炎發,5 顆星,2021年12月24日,好,元大銀行 Yuanta Commercial Bank,1
3113,richard cruise,5 顆星,2022年5月10日,🙂,國泰世華網路銀行CUBE,1
31299,陳珮瑗,5 顆星,2022年1月25日,👍,臺灣銀行-網路銀行隨身版,1
1383,Ulysses Lin,5 顆星,2023年3月13日,好,國泰世華網路銀行CUBE,1
6238,葉文蘭,1 顆星,2022年11月13日,好,中國信託行動銀行 Home Bank,1
1043,Prince Lai,5 顆星,2023年6月9日,棒,國泰世華網路銀行CUBE,1
29167,黃啟榮,5 顆星,2022年2月22日,讚,DBS digibank TW 星展行動銀行,1
29103,陳中和,5 顆星,2022年3月2日,讚,DBS digibank TW 星展行動銀行,1
2360,Ben W. Lin,5 顆星,2022年9月28日,讚,國泰世華網路銀行CUBE,1
