index,name,score,dtm,text,app_name,text_length
27122,黃秋奇,5 顆星,2023年11月24日,新版本好用，使用容易,新光銀行,10
6218,Jimmy Huang,5 顆星,2022年11月17日,免手續費優惠就是讚！,中國信託行動銀行 Home Bank,10
11569,楊惟超,5 顆星,2023年4月10日,簡單， 方便， 好用,富邦行動銀行,10
31382,陳美如,1 顆星,2021年10月16日,更新也等太久了😡😡😡,臺灣銀行-網路銀行隨身版,10
2429,Quentin Tsai,5 顆星,2022年9月14日,方便快速，換匯最優惠,國泰世華網路銀行CUBE,10
710,林宗億,5 顆星,2023年10月3日,請問解定存該如何操作,國泰世華網路銀行CUBE,10
18547,陳岷嵥,1 顆星,2023年2月3日,不能更新是正常的嘛？,華南銀行+,10
9378,Jackie Gu,5 顆星,2024年2月2日,友善的直覺式操作介面,富邦行動銀行,10
31125,YC SUNG,1 顆星,2022年6月2日,連續好幾天不能等入了,臺灣銀行-網路銀行隨身版,10
7856,利鑫水電,1 顆星,2022年3月22日,更新完為何開不了……,中國信託行動銀行 Home Bank,10
7118,yoyo TaiwanChen,5 顆星,2022年6月10日,真的是非常好的系統！,中國信託行動銀行 Home Bank,10
10455,李旼玲,1 顆星,2023年7月15日,要求更新，又不能更新,富邦行動銀行,10
11428,黃天化,5 顆星,2023年5月16日,實用性高，簡單好上手,富邦行動銀行,10
10803,胡哲銘,2 顆星,2023年7月15日,跳出更新 但無法更新,富邦行動銀行,10
23119,舒爽金克拉,1 顆星,2022年10月20日,沒有折抵現金點數選項,凱基銀行,10
3797,林以薰,5 顆星,2022年2月10日,系統操作上不會太複雜,國泰世華網路銀行CUBE,10
18867,陳敏政,5 顆星,2022年9月15日,"只有一個字能形容,好",華南銀行+,10
20999,mina,1 顆星,2022年4月8日,更新時間也過份久了吧,玉山行動銀行,10
2304,Peter Chiang,1 顆星,2022年10月8日,現在進不去，太爛了。,國泰世華網路銀行CUBE,10
18049,游清圳,5 顆星,2024年1月17日,明細簡單方便對帳清楚,華南銀行+,10
23606,阿毛.,1 顆星,2022年10月3日,一直強制更新 好煩！,台新銀行行動銀行,10
13722,葉馨媚,1 顆星,2022年1月18日,"USB偵錯,進不去？",兆豐銀行,10
25210,陳人禾,1 顆星,2023年8月9日,新介面不好看....,Richart,10
18871,Li-Wei Chuang,3 顆星,2022年9月13日,app很卡一直轉圈圈,華南銀行+,10
16840,簡雅慧,5 顆星,2023年5月11日,介面簡單明瞭，好操作,永豐行動銀行,10
17637,詩,1 顆星,2021年11月24日,不能使用 請儘快處理,永豐行動銀行,10
6739,羅小欣,5 顆星,2022年8月10日,很方便！但網銀不方便,中國信託行動銀行 Home Bank,10
5585,古美門研介,1 顆星,2023年4月24日,登入系統爛到一個極限,中國信託行動銀行 Home Bank,10
20891,MinKon,1 顆星,2022年5月6日,更新後不能用郵局繳費,玉山行動銀行,10
29717,進鳳張,5 顆星,2022年8月4日,方便又省手續費及積點,將來銀行 NEXT BANK,10
17197,sanny lin,5 顆星,2022年12月2日,介面清楚，方便操作。,永豐行動銀行,10
4578,Tiger Lin,2 顆星,2024年1月18日,沒有註明免費轉帳次數,中國信託行動銀行 Home Bank,10
