index,name,score,dtm,text,app_name,text_length
21416,陳小廷,1 顆星,2021年12月26日,更新之後用起來非常的頓…介面也沒舊的好…,玉山行動銀行,20
25432,李姵瑈,1 顆星,2023年6月6日,請問為何無法下載，強迫更新就無法使用……,Richart,20
8579,楊嗣煊,3 顆星,2022年3月12日,明明已經更新完了，一直跳訊息出來叫我更新,中國信託行動銀行 Home Bank,20
3177,楊惠君,1 顆星,2022年4月26日,為何更新後，重複跳出開啟畫面，卻無法開啟,國泰世華網路銀行CUBE,20
31433,Andre Hsu,1 顆星,2021年10月3日,怎麼都不能更新啊！急著要用錢！會逼死人！,臺灣銀行-網路銀行隨身版,20
30520,Kuihao Chang,5 顆星,2022年6月13日,請問從他行ATM用金融卡存款會扣手續費嗎,樂天國際商業銀行,20
1626,Ray,1 顆星,2023年1月21日,Koko跨轉取消 也不提醒 倒是廣告一堆,國泰世華網路銀行CUBE,20
10953,mm,1 顆星,2023年7月14日,我按指示更新後完全無法使用，一直要我更新,富邦行動銀行,20
30857,Peter,2 顆星,2023年3月16日,台灣pay只有圖形解鎖，無指紋解鎖，難用,臺灣銀行-網路銀行隨身版,20
28914,許惟,1 顆星,2023年8月21日,真的很爛，都一星期了，APP還是不能用.,DBS digibank TW 星展行動銀行,20
14738,Chengchang Tsai,1 顆星,2022年6月24日,完全打不開，你們家工程師職缺沒開是不是？,元大銀行 Yuanta Commercial Bank,20
25542,YT N,4 顆星,2023年3月14日,有時會稍稍lad外，使用過程都還淺顯易懂,Richart,20
9460,Js Chen,5 顆星,2024年1月6日,各項功能一目了然，操作簡單容易，很不錯！,富邦行動銀行,20
14992,黃惠偵,1 顆星,2021年12月21日,app一直進不去到底怎麼回事？？？。。😤,元大銀行 Yuanta Commercial Bank,20
10881,Chen Ciara,1 顆星,2023年7月14日,請問我要在那邊升級我的版本！！我很急著用,富邦行動銀行,20
26098,Fenix,2 顆星,2022年4月1日,指紋辨識登入最近開始無法使用 請協助修復,Richart,20
12685,London,1 顆星,2022年3月16日,程式非常爛 常常登錄不進去要刪除程式才行,富邦行動銀行,20
500,tom luo,1 顆星,2023年12月6日,Vivo x90 更新完，一直閃退進不去,國泰世華網路銀行CUBE,20
9255,C.Y. Chen,1 顆星,2024年3月16日,這麼大間的銀行，網路也可以爛掉，無法登入,富邦行動銀行,20
15163,吳言,2 顆星,2021年10月4日,糟了個糕 一直轉圈不動作 我是華為p30,元大銀行 Yuanta Commercial Bank,20
16150,詹朝為,1 顆星,2021年9月11日,無法更新從新下載又不行很不方便問題太多了,第一銀行 第e行動,20
10482,Hazel Chen,2 顆星,2023年7月15日,更新憑證一直無法順利下載更新，無限鬼打牆,富邦行動銀行,20
52,羅晚宣,5 顆星,2024年3月16日,不用去銀行解決問題，app就可解決，很棒,國泰世華網路銀行CUBE,20
25671,ShuChen Wu,5 顆星,2022年12月6日,介面操作精簡，比起其他行庫眼花撩亂好用多,Richart,20
14906,游孟梅,1 顆星,2022年2月25日,最近怎麼都無法登入……… 無法開啟App,元大銀行 Yuanta Commercial Bank,20
22953,CHINA YUN TSENG,1 顆星,2022年11月10日,"很難用,登入時常因資料系統傳送異常而當掉",凱基銀行,20
14953,bb aa,5 顆星,2022年1月10日,APP開不起來的，只要將快取清除就可以了,元大銀行 Yuanta Commercial Bank,20
27592,Wu Jason,1 顆星,2022年10月10日,卡頓無比且不時閃退，用過最爛的銀行App,新光銀行,20
22669,Lin Chang Lin,1 顆星,2020年6月13日,App又無法登入，什麼時候會處理好？？？,合作金庫銀行,20
19804,游茗凱,1 顆星,2023年9月14日,存款帳戶金額都更新很慢 別家的銀行都很快,玉山行動銀行,20
2284,Edward Guo,1 顆星,2022年10月8日,假日白天在系統維護完全不能領錢，真是夠了,國泰世華網路銀行CUBE,20
21745,林萩樺,3 顆星,2024年1月15日,請問有同步的卡在30%的嗎？重安裝也不行,合作金庫銀行,20
16975,Ivory Yusa,1 顆星,2023年3月29日,就是不讓我綁定裝置：) 我要怎麼使用呢？,永豐行動銀行,20
2972,林愛玉,5 顆星,2022年6月9日,客服說明很清楚，讓我在連結與設定很方便。,國泰世華網路銀行CUBE,20
23347,楊明學,1 顆星,2023年7月5日,"連開都開不了是什麼bug,久久沒用整這齣",台新銀行行動銀行,20
29753,鬼俠,1 顆星,2022年7月11日,用過所有數位銀行以來，開戶速度最慢的一家,將來銀行 NEXT BANK,20
24497,Jason Yang,1 顆星,2021年12月11日,更新後已經2天無法登入，我需要轉帳...,台新銀行行動銀行,20
4737,先生,4 顆星,2023年12月2日,簡單好操作，輸入帳密的防盜機制，較制式化,中國信託行動銀行 Home Bank,20
4500,haforlin,5 顆星,2024年2月7日,簡單好用、便利可節省很多去銀行排隊的時間,中國信託行動銀行 Home Bank,20
6857,Jenny Lin,5 顆星,2022年7月20日,用很多年了，很方便，換手機後也很容易使用,中國信託行動銀行 Home Bank,20
25418,BBB B,1 顆星,2023年6月17日,更新後信用卡消費資料全部丟失 請盡快更新,Richart,20
397,miles,2 顆星,2023年12月30日,為什麼一直閃退，mail去了但還沒有回覆,國泰世華網路銀行CUBE,20
4280,Chloe,2 顆星,2024年4月4日,為什麼還是不能登入 從昨天地震就不能登入,中國信託行動銀行 Home Bank,20
24386,Alyssa,5 顆星,2022年1月5日,非常好用，馬上可以看到刷卡內容及存簿餘額,台新銀行行動銀行,20
10545,蕭麗華,1 顆星,2023年7月15日,行動銀行app開不了，一直叫我更新app,富邦行動銀行,20
2241,Meat i need,1 顆星,2022年10月16日,爛東西，沒轉帳紀錄可以看，是要藏什麼東西,國泰世華網路銀行CUBE,20
16862,su su,1 顆星,2023年5月3日,最近app都很卡，在畫圈進不去，要改善喔,永豐行動銀行,20
4017,Martin Hong,1 顆星,2022年1月12日,改來改去，越來越複雜，只是好看，很難操作,國泰世華網路銀行CUBE,20
23584,查查查珮怡,1 顆星,2022年11月7日,證券戶辦了十次過不了流程有問題系統爛透了,台新銀行行動銀行,20
28088,TWKHH,1 顆星,2023年4月28日,國內外消費回饋剩0.5%，卡片先凍起來了,LINE Bank,20
28941,Zlilinz Chen,1 顆星,2023年8月17日,連打3天，永遠忙線中的客服電話！爛透了！,DBS digibank TW 星展行動銀行,20
42,孫真得,1 顆星,2024年3月19日,爛透了，要客戶更新前為何不做好萬全準備？,國泰世華網路銀行CUBE,20
5907,陳凱智,5 顆星,2023年2月3日,可以在裡面增加金融卡毀損補發，掛失申請嗎,中國信託行動銀行 Home Bank,20
7844,黃凡閩,1 顆星,2022年3月23日,改版之後變得很難用，希望恢復成原來的版本,中國信託行動銀行 Home Bank,20
30877,af1646,1 顆星,2023年1月25日,要求權限意義不明，為何需要手機通話權限？,臺灣銀行-網路銀行隨身版,20
7675,林群浩,1 顆星,2022年4月1日,跑更新當掉導致整個play商店沒辦法更新,中國信託行動銀行 Home Bank,20
18517,詹RUBY,2 顆星,2023年3月23日,不管怎麼樣都開不了app 要繳費 很無奈,華南銀行+,20
8382,張愛蜜莉,5 顆星,2022年3月12日,一直顯示請更新到最新版本，卻又沒辦法更新,中國信託行動銀行 Home Bank,20
