index,name,score,dtm,text,app_name,text_length
21124,Kitty Wang,3 顆星,2022年3月29日,突然没办法进去银行了😥,玉山行動銀行,11
12940,SANDY CHEN,5 顆星,2022年1月10日,操作簡單快速，又方便！,富邦行動銀行,11
18185,L KK_K,2 顆星,2024年1月2日,普通不值一題，登入煩雜,華南銀行+,11
30933,細菌,3 顆星,2022年11月16日,賬戶金額異動不會跳通知,臺灣銀行-網路銀行隨身版,11
12410,Sherry Wang,5 顆星,2022年6月1日,明細清楚，操作簡單易懂,富邦行動銀行,11
24900,陳愉淵,1 顆星,2023年11月19日,假日是可以不用上班的喔,Richart,11
16748,李彩月,5 顆星,2023年6月28日,非常方便且網頁介面清楚,永豐行動銀行,11
13231,林峻霆,4 顆星,2021年11月4日,簡單明瞭，不會太複雜。,富邦行動銀行,11
5357,Polo Jc,5 顆星,2023年6月28日,不斷更新，軟硬體，讚！,中國信託行動銀行 Home Bank,11
229,嫙,1 顆星,2024年2月4日,更新後莫名的閃退開不了,國泰世華網路銀行CUBE,11
4426,CCVK,5 顆星,2024年2月28日,好用，轉帳有很多次免費,中國信託行動銀行 Home Bank,11
8374,陳子傑,1 顆星,2022年3月12日,更新完後無法開啟是？？,中國信託行動銀行 Home Bank,11
27774,吳homies,1 顆星,2022年3月14日,超級爛超級超級爛 卡頓,新光銀行,11
13972,Su Teddy,1 顆星,2021年8月29日,超慢一直強迫更新是怎樣,兆豐銀行,11
28584,張孝銘,5 顆星,2022年2月22日,很快速方便，效率很好。,LINE Bank,11
18057,Zack Wang,5 顆星,2024年1月15日,easy to use,華南銀行+,11
1225,陳芳裕,5 顆星,2023年4月19日,不記紙本，老人不會操作,國泰世華網路銀行CUBE,11
23977,sun yu,4 顆星,2022年3月25日,已經能正常登入使用了。,台新銀行行動銀行,11
16464,HSIAO-YUN CHANG,5 顆星,2023年11月19日,介面操作方便容易，讚！,永豐行動銀行,11
15362,jamie Chung,4 顆星,2023年2月27日,請問換機該如何設定！？,第一銀行 第e行動,11
4285,杜小安,1 顆星,2024年4月4日,連線品質極差，糟糕透頂,中國信託行動銀行 Home Bank,11
8796,湘湘,5 顆星,2022年2月2日,自動跳驗證碼，快速轉帳,中國信託行動銀行 Home Bank,11
20358,Sheng Cheng,4 顆星,2023年3月1日,可以新增預约轉帳功能嗎,玉山行動銀行,11
31210,Lin Kage,1 顆星,2022年5月20日,介面真的是10年前產品,臺灣銀行-網路銀行隨身版,11
6954,多多,1 顆星,2022年7月1日,爛，轉帳 寫註記會跳離,中國信託行動銀行 Home Bank,11
19193,HYJ,1 顆星,2024年2月28日,手機好好的突然登不進去,玉山行動銀行,11
17515,siki li,4 顆星,2021年12月28日,7-11的繳費條碼太小,永豐行動銀行,11
