index,name,score,dtm,text,app_name,text_length
20192,eva Lin,5 顆星,2023年5月31日,一切變得很方便呢，在家就能搞定所有的fu。,玉山行動銀行,21
26576,嘉義胖胖水電,5 顆星,2021年11月16日,拜託請不要限制萬用罐的使用次數太不方便了。,Richart,21
24106,Guess Lin,1 顆星,2022年1月28日,請問為什麼都沒辦法更新，重新下載也是一直卡,台新銀行行動銀行,21
17917,緹妮斯,3 顆星,2024年3月5日,建議訊息通知，增設可以全選擇已讀與刪除功能,華南銀行+,21
31287,林昱妏,1 顆星,2022年2月25日,轉出帳號選單一直拉不出來，不讓我轉帳是怎樣,臺灣銀行-網路銀行隨身版,21
191,劉鬼魅,1 顆星,2024年2月15日,更新後一直閃退，無法使用 vivo v27,國泰世華網路銀行CUBE,21
10975,Junbo Huang,1 顆星,2023年7月14日,無法登入，怎麼查信用卡帳單，你們程式有問題,富邦行動銀行,21
17002,謝宜璋,4 顆星,2023年3月8日,介面尚可，還算直觀，但操作總有一點點不順。,永豐行動銀行,21
29747,林芯芯,5 顆星,2022年7月14日,快輸入推薦碼：8UZ4H，200好康馬上領,將來銀行 NEXT BANK,21
28614,無無,4 顆星,2022年2月2日,請問我手機壞了 換新手機綁定裝置可以解除嗎,LINE Bank,21
24888,ming Chen,1 顆星,2023年11月23日,更新這個介面超醜超難用 可以換回去舊的嗎？,Richart,21
12136,Sheng Hsu,1 顆星,2022年8月3日,快速登入不會記憶，每次都要重新打代號、密碼,富邦行動銀行,21
14715,郭仁傑,1 顆星,2022年7月5日,網路連線沒有問題，卻一直告知無法啟動app,元大銀行 Yuanta Commercial Bank,21
25204,keco Ex,1 顆星,2023年8月9日,改版後介面變超醜，拜託改回來原本的版面好嗎,Richart,21
11286,EffiE CHIANG,3 顆星,2023年7月3日,帳號可以更改名稱嗎？帳戶太多的話記不太起來,富邦行動銀行,21
14737,anita chen,2 顆星,2022年6月24日,為何經常有訊息顯示這個程式存在資金風險問題,元大銀行 Yuanta Commercial Bank,21
9843,文坤楊,2 顆星,2023年9月27日,還是轉到國泰較實在，app進不去還一直更新,富邦行動銀行,21
17702,yuan mo,1 顆星,2021年8月24日,需匯款無法更新 網頁版無綁安全認證無法匯款,永豐行動銀行,21
30021,丁相元,5 顆星,2022年4月1日,輸入邀請碼 K2985 可獲得200元回饋,將來銀行 NEXT BANK,21
28944,海星星,1 顆星,2023年8月16日,無法註冊。客服也沒人接，公司要不要關一關。,DBS digibank TW 星展行動銀行,21
17262,simon lee,1 顆星,2022年8月8日,感覺很差 一直無法更新！到底那裡出了問題了,永豐行動銀行,21
16422,林奈兒,1 顆星,2023年12月7日,我真的看不懂使用者代碼和網路密碼什麼意思？,永豐行動銀行,21
25479,Auska Kazami,1 顆星,2023年5月15日,開戶沒有過也不會信件通知，也不知道什麼原因,Richart,21
